planet,day,x,y,z
Jupiter,299.8997995991984,337473806.15478367,672600701.6446524,-10326883.855776068
Jupiter,300.6312625250501,336725431.2214429,673009680.260733,-10311834.229574021
Jupiter,301.3627254509018,335976637.6126113,673417822.074434,-10296771.78191036
Jupiter,302.0941883767535,335227426.3096572,673825126.6791787,-10281696.533056064
Jupiter,302.8256513026052,334477798.29428494,674231593.6696354,-10266608.503294768
Jupiter,303.5571142284569,333727754.54853284,674637222.6417186,-10251507.71292273
Jupiter,304.2885771543086,332977296.0547719,675042013.1925888,-10236394.182248788
Jupiter,305.0200400801603,332226423.79570353,675445964.9206524,-10221267.931594329
Jupiter,305.751503006012,331475138.75435823,675849077.4255619,-10206128.981293239
Jupiter,306.4829659318637,330723441.9140934,676251350.3082156,-10190977.351691864
Jupiter,307.2144288577154,329971334.2585919,676652783.1707584,-10175813.063148987
Jupiter,307.9458917835671,329218816.7718605,677053375.6165813,-10160636.136035772
Jupiter,308.6773547094188,328465890.438227,677453127.2503221,-10145446.59073572
Jupiter,309.4088176352705,327712556.24234015,677852037.6778643,-10130244.44764466
Jupiter,310.1402805611222,326958815.16916615,678250106.5063385,-10115029.727170665
Jupiter,310.8717434869739,326204668.2039882,678647333.3441216,-10099802.449734055
Jupiter,311.6032064128256,325450116.3324041,679043717.8008374,-10084562.635767331
Jupiter,312.3346693386773,324695160.5403246,679439259.4873561,-10069310.30571515
Jupiter,313.066132264529,323939801.8139719,679833958.0157948,-10054045.480034277
Jupiter,313.7975951903807,323184041.13987696,680227812.9995176,-10038768.179193543
Jupiter,314.5290581162324,322427879.50487936,680620824.0531352,-10023478.423673827
Jupiter,315.2605210420841,321671317.89612347,681012990.7925053,-10008176.23396798
Jupiter,315.9919839679359,320914357.3010592,681404312.8347327,-9992861.630580835
Jupiter,316.7234468937876,320156998.7074377,681794789.7981687,-9977534.634029115
Jupiter,317.4549098196393,319399243.103311,682184421.3024127,-9962195.264841426
Jupiter,318.186372745491,318641091.4770303,682573206.9683101,-9946843.543558218
Jupiter,318.9178356713427,317882544.81724375,682961146.417954,-9931479.49073173
Jupiter,319.6492985971944,317123604.112895,683348239.2746845,-9916103.126925968
Jupiter,320.3807615230461,316364270.3532207,683734485.1630889,-9900714.47271664
Jupiter,321.1122244488978,315604544.5277502,684119883.7090018,-9885313.548691155
Jupiter,321.8436873747495,314844427.6263021,684504434.5395049,-9869900.375448547
Jupiter,322.5751503006012,314083920.63898414,684888137.2829272,-9854474.973599464
Jupiter,323.3066132264529,313323024.5561899,685270991.5688448,-9839037.3637661
Jupiter,324.0380761523046,312561740.3685982,685652997.0280814,-9823587.566582188
Jupiter,324.7695390781563,311800069.06717086,686034153.2927083,-9808125.602692937
Jupiter,325.501002004008,311038011.64315075,686414459.9960432,-9792651.492755
Jupiter,326.2324649298597,310275569.08806086,686793916.7726517,-9777165.257436441
Jupiter,326.9639278557114,309512742.3937011,687172523.2583467,-9761666.917416682
Jupiter,327.6953907815631,308749532.55214846,687550279.0901883,-9746156.493386483
Jupiter,328.4268537074148,307985940.5557535,687927183.906484,-9730634.006047884
Jupiter,329.1583166332665,307221967.39713967,688303237.3467889,-9715099.476114176
Jupiter,329.8897795591182,306457614.0692011,688678439.0519046,-9699552.924309865
Jupiter,330.6212424849699,305692881.56510097,689052788.6638808,-9683994.371370617
Jupiter,331.3527054108216,304927770.87827015,689426285.8260143,-9668423.838043246
Jupiter,332.0841683366733,304162283.0024044,689798930.1828488,-9652841.345085641
Jupiter,332.815631262525,303396418.9314638,690170721.3801757,-9637246.913266754
Jupiter,333.5470941883767,302630179.6596705,690541659.0650338,-9621640.563366553
Jupiter,334.2785571142284,301863566.1815068,690911742.8857083,-9606022.316175977
Jupiter,335.0100200400801,301096579.491714,691280972.4917322,-9590392.192496907
Jupiter,335.7414829659318,300329220.5852895,691649347.5338857,-9574750.21314211
Jupiter,336.4729458917835,299561490.4574868,692016867.664196,-9559096.39893523
Jupiter,337.2044088176352,298793390.1038119,692383532.5359372,-9543430.77071071
Jupiter,337.9358717434869,298024920.5200231,692749341.8036306,-9527753.349313786
Jupiter,338.66733466933863,297256082.70212835,693114295.1230445,-9512064.155600436
Jupiter,339.39879759519033,296486877.6463834,693478392.1511945,-9496363.210437326
Jupiter,340.1302605210421,295717306.3492914,693841632.5463423,-9480650.534701806
Jupiter,340.8617234468938,294947369.8075991,694204015.9679976,-9464926.149281831
Jupiter,341.5931863727455,294177069.0182973,694565542.0769157,-9449190.07507596
Jupiter,342.3246492985972,293406404.9786169,694926210.5350997,-9433442.332993278
Jupiter,343.0561122244489,292635378.6860295,695286021.005799,-9417682.943953399
Jupiter,343.7875751503006,291863991.1382432,695644973.1535097,-9401911.928886378
Jupiter,344.5190380761523,291092243.3332035,696003066.6439744,-9386129.308732733
Jupiter,345.250501002004,290320136.26908916,696360301.1441821,-9370335.104443345
Jupiter,345.9819639278557,289547670.944312,696716676.3223687,-9354529.33697946
Jupiter,346.7134268537074,288774848.3575146,697072191.8480165,-9338712.02731263
Jupiter,347.4448897795591,288001669.5075689,697426847.3918535,-9322883.19642469
Jupiter,348.1763527054108,287228135.3935739,697780642.6258541,-9307042.8653077
Jupiter,348.9078156312625,286454247.01485443,698133577.2232398,-9291191.05496392
Jupiter,349.6392785571142,285680005.3709594,698485650.858477,-9275327.78640577
Jupiter,350.3707414829659,284905411.46165997,698836863.2072788,-9259453.080655785
Jupiter,351.1022044088176,284130466.28694755,699187213.9466041,-9243566.958746579
Jupiter,351.8336673346693,283355170.8470327,699536702.7546571,-9227669.44172081
Jupiter,352.565130260521,282579526.1423429,699885329.3108886,-9211760.550631132
Jupiter,353.2965931863727,281803533.17352086,700233093.2959946,-9195840.306540167
Jupiter,354.0280561122244,281027192.94142336,700579994.3919166,-9179908.730520463
Jupiter,354.7595190380761,280250506.4471185,700926032.2818415,-9163965.843654444
Jupiter,355.4909819639278,279473474.6918853,701271206.650202,-9148011.667034391
Jupiter,356.2224448897795,278696098.6772107,701615517.1826754,-9132046.221762387
Jupiter,356.9539078156312,277918379.4047889,701958963.5661846,-9116069.528950289
Jupiter,357.6853707414829,277140317.87651867,702301545.4888974,-9100081.609719675
Jupiter,358.41683366733463,276361915.0945026,702643262.6402265,-9084082.485201824
Jupiter,359.14829659318633,275583172.0610448,702984114.7108291,-9068072.176537663
Jupiter,359.87975951903803,274804089.77864933,703324101.392608,-9052050.704877736
Jupiter,360.61122244488973,274024669.25001824,703663222.3787096,-9036018.091382159
Jupiter,361.34268537074144,273244911.4780506,704001477.3635249,-9019974.357220588
Jupiter,362.07414829659314,272464817.4658399,704338866.0426896,-9003919.523572175
Jupiter,362.8056112224449,271684388.21667284,704675388.1130832,-8987853.611625528
Jupiter,363.5370741482966,270903624.73402786,705011043.2728297,-8971776.64257869
Jupiter,364.2685370741483,270122528.02157265,705345831.2212965,-8955688.637639064
Jupiter,365.0,269341099.08316344,705679751.659095,-8939589.618023422
Saturn,0.0,960324958.1162751,982216623.9238703,-55282047.170347124
Saturn,0.7314629258517034,959856151.9765579,982641345.5632324,-55270811.04552292
Saturn,1.4629258517034067,959387150.0199978,983065866.7374218,-55259563.64509688
Saturn,2.19438877755511,958917952.3318815,983490187.3491876,-55248304.970765024
Saturn,2.9258517034068134,958448558.997552,983914307.3013133,-55237035.02422615
Saturn,3.657314629258517,957978970.1024069,984338226.4966162,-55225753.80718186
Saturn,4.38877755511022,957509185.7318949,984761944.837952,-55214461.321336456
Saturn,5.1202404809619235,957039205.9715211,985185462.2282096,-55203157.56839702
Saturn,5.851703406813627,956569030.9068425,985608778.5703152,-55191842.55007339
Saturn,6.58316633266533,956098660.6234692,986031893.7672306,-55180516.26807813
Saturn,7.314629258517034,955628095.2070668,986454807.7219522,-55169178.72412658
Saturn,8.046092184368737,955157334.7433535,986877520.3375127,-55157829.91993683
Saturn,8.77755511022044,954686379.318101,987300031.5169812,-55146469.85722973
Saturn,9.509018036072144,954215229.0171362,987722341.163461,-55135098.537728906
Saturn,10.240480961923847,953743883.9263382,988144449.1800919,-55123715.96316072
Saturn,10.97194388777555,953272344.1316396,988566355.4700503,-55112322.13525428
Saturn,11.703406813627254,952800609.7190267,988988059.9365482,-55100917.05574143
Saturn,12.434869739478957,952328680.7745407,989409562.4828328,-55089500.72635686
Saturn,13.16633266533066,951856557.3842736,989830863.0121889,-55078073.14883787
Saturn,13.897795591182364,951384239.6343744,990251961.4279346,-55066634.32492467
Saturn,14.629258517034067,950911727.6110424,990672857.633427,-55055184.256360106
Saturn,15.36072144288577,950439021.4005333,991093551.5320568,-55043722.94488986
Saturn,16.092184368737474,949966121.089154,991514043.0272526,-55032250.392262325
Saturn,16.82364729458918,949493026.7632668,991934332.0224773,-55020766.600228675
Saturn,17.55511022044088,949019738.509285,992354418.4212328,-55009271.5705428
Saturn,18.286573146292582,948546256.4136784,992774302.127054,-54997765.3049614
Saturn,19.018036072144287,948072580.5629683,993193983.0435139,-54986247.8052439
Saturn,19.749498997995993,947598711.043729,993613461.0742222,-54974719.073152475
Saturn,20.480961923847694,947124647.9425904,994032736.122823,-54963179.110452086
Saturn,21.212424849699396,946650391.3462337,994451808.092998,-54951627.918910414
Saturn,21.9438877755511,946175941.3413949,994870676.8884656,-54940065.50029793
Saturn,22.675350701402806,945701298.0148628,995289342.4129795,-54928491.856387824
Saturn,23.406813627254508,945226461.453479,995707804.5703312,-54916906.988956094
Saturn,24.13827655310621,944751431.7441398,996126063.2643472,-54905310.89978144
Saturn,24.869739478957914,944276208.9737935,996544118.3988917,-54893703.59064535
Saturn,25.60120240480962,943800793.2294418,996961969.8778658,-54882085.06333204
Saturn,26.33266533066132,943325184.5981425,997379617.6052041,-54870455.319628574
Saturn,27.064128256513023,942849383.1670018,997797061.4848822,-54858814.3613246
Saturn,27.795591182364728,942373389.0231842,998214301.4209089,-54847162.19021273
Saturn,28.527054108216433,941897202.2539037,998631337.3173318,-54835498.80808816
Saturn,29.258517034068134,941420822.946429,999048169.0782344,-54823824.216748916
Saturn,29.989979959919836,940944251.188082,999464796.607737,-54812138.41799579
Saturn,30.72144288577154,940467487.0662379,999881219.8099971,-54800441.4136323
Saturn,31.452905811623246,939990530.6683266,1000297438.5892067,-54788733.20546479
Saturn,32.18436873747495,939513382.0818281,1000713452.8495986,-54777013.79530226
Saturn,32.91583166332665,939036041.3942784,1001129262.495439,-54765283.184956536
Saturn,33.64729458917836,938558508.6932636,1001544867.4310341,-54753541.37624215
Saturn,34.37875751503006,938080784.0664266,1001960267.5607241,-54741788.370976456
Saturn,35.11022044088176,937602867.6014601,1002375462.7888886,-54730024.17097949
Saturn,35.84168336673346,937124759.3861136,1002790453.0199418,-54718248.77807416
Saturn,36.573146292585164,936646459.5081846,1003205238.1583385,-54706462.19408593
Saturn,37.30460921843687,936167968.0555294,1003619818.1085665,-54694664.42084327
Saturn,38.036072144288575,935689285.1160543,1004034192.7751527,-54682855.460177235
Saturn,38.767535070140276,935210410.7777185,1004448362.062662,-54671035.313921705
Saturn,39.498997995991985,934731345.1285354,1004862325.875695,-54659203.98391328
Saturn,40.23046092184369,934252088.2565703,1005276084.1188904,-54647361.47199133
Saturn,40.96192384769539,933772640.2499423,1005689636.6969243,-54635507.779998
Saturn,41.69338677354709,933293001.1968234,1006102983.5145093,-54623642.90977817
Saturn,42.42484969939879,932813171.1854383,1006516124.4763962,-54611766.8631795
Saturn,43.1563126252505,932333150.3040656,1006929059.487372,-54599879.6420524
Saturn,43.8877755511022,931852938.6410353,1007341788.452263,-54587981.24825
Saturn,44.6192384769539,931372536.2847323,1007754311.2759306,-54576071.68362826
Saturn,45.35070140280561,930891943.3235937,1008166627.8632749,-54564150.95004586
Saturn,46.08216432865731,930411159.8461078,1008578738.1192346,-54552219.04936419
Saturn,46.813627254509015,929930185.9408188,1008990641.9487835,-54540275.983447485
Saturn,47.54509018036072,929449021.6963196,1009402339.2569366,-54528321.75416263
Saturn,48.27655310621242,928967667.2012619,1009813829.9487416,-54516356.36337941
Saturn,49.00801603206413,928486122.5443456,1010225113.9292872,-54504379.81297025
Saturn,49.73947895791583,928004387.8143257,1010636191.1036991,-54492392.1048104
Saturn,50.47094188376753,927522463.1000079,1011047061.3771411,-54480393.24077779
Saturn,51.20240480961924,927040348.490253,1011457724.6548142,-54468383.222753204
Saturn,51.93386773547094,926558044.0739727,1011868180.8419576,-54456362.05262008
Saturn,52.66533066132264,926075549.940134,1012278429.8438467,-54444329.73226474
Saturn,53.39679358717434,925592866.1777527,1012688471.5657984,-54432286.263576105
Saturn,54.128256513026045,925109992.8759019,1013098305.9131634,-54420231.64844601
Saturn,54.859719438877754,924626930.1237055,1013507932.7913318,-54408165.88876896
Saturn,55.591182364729455,924143678.0103389,1013917352.105733,-54396088.98644223
Saturn,56.32264529058116,923660236.6250323,1014326563.7618324,-54384000.94336588
Saturn,57.054108216432866,923176606.0570667,1014735567.665135,-54371901.76144267
Saturn,57.78557114228457,922692786.3957776,1015144363.721183,-54359791.442578174
Saturn,58.51703406813627,922208777.7305512,1015552951.8355571,-54347669.98868069
Saturn,59.24849699398797,921724580.1508268,1015961331.9138769,-54335537.40166126
Saturn,59.97995991983967,921240193.7460996,1016369503.8617972,-54323393.68343378
Saturn,60.71142284569138,920755618.6059139,1016777467.5850135,-54311238.835914806
Saturn,61.44288577154308,920270854.8198667,1017185222.9892597,-54299072.86102364
Saturn,62.174348697394784,919785902.4776089,1017592769.9803069,-54286895.76068241
Saturn,62.90581162324649,919300761.6688429,1018000108.4639654,-54274707.536815956
Saturn,63.637274549098194,918815432.4833256,1018407238.3460826,-54262508.191351905
Saturn,64.3687374749499,918329915.0108633,1018814159.5325462,-54250297.72622059
Saturn,65.1002004008016,917844209.3413191,1019220871.929279,-54238076.143355206
Saturn,65.8316633266533,917358315.5646043,1019627375.4422461,-54225843.444691576
Saturn,66.563126252505,916872233.7706852,1020033669.9774488,-54213599.63216836
Saturn,67.29458917835672,916385964.0495802,1020439755.440927,-54201344.707726955
Saturn,68.02605210420842,915899506.4913603,1020845631.7387598,-54189078.67331153
Saturn,68.75751503006012,915412861.1861478,1021251298.7770647,-54176801.53086898
Saturn,69.48897795591182,914926028.2241188,1021656756.4619977,-54164513.28234898
Saturn,70.22044088176352,914439007.6955004,1022062004.6997541,-54152213.929703936
Saturn,70.95190380761522,913951799.6905749,1022467043.3965662,-54139903.474889085
Saturn,71.68336673346693,913464404.299674,1022871872.458706,-54127581.91986232
Saturn,72.41482965931863,912976821.6131831,1023276491.7924848,-54115249.266584374
Saturn,73.14629258517033,912489051.7215395,1023680901.3042523,-54102905.51701866
Saturn,73.87775551102204,912001094.7152336,1024085100.9003965,-54090550.673131436
Saturn,74.60921843687375,911512950.6848073,1024489090.4873447,-54078184.736891635
Saturn,75.34068136272545,911024619.7208543,1024892869.971564,-54065807.71027098
Saturn,76.07214428857715,910536101.9140238,1025296439.2595576,-54053419.59524399
Saturn,76.80360721442885,910047397.3550138,1025699798.2578703,-54041020.3937879
Saturn,77.53507014028055,909558506.1345757,1026102946.873085,-54028610.10788269
Saturn,78.26653306613225,909069428.3435127,1026505885.0118245,-54016188.7395111
Saturn,78.99799599198397,908580164.0726815,1026908612.5807487,-54003756.290658675
Saturn,79.72945891783567,908090713.4129903,1027311129.486558,-53991312.76331367
Saturn,80.46092184368737,907601076.4553989,1027713435.635992,-53978858.159467086
Saturn,81.19238476953907,907111253.2909188,1028115530.93583,-53966392.48111269
Saturn,81.92384769539078,906621244.0106181,1028517415.2928872,-53953915.7302471
Saturn,82.65531062124248,906131048.7056116,1028919088.6140215,-53941427.908869565
Saturn,83.38677354709418,905640667.4670688,1029320550.8061291,-53928929.01898213
Saturn,84.11823647294588,905150100.3862108,1029721801.7761451,-53916419.062589616
Saturn,84.84969939879758,904659347.5543102,1030122841.4310447,-53903898.04169954
Saturn,85.5811623246493,904168409.0626929,1030523669.6778419,-53891365.95832227
Saturn,86.312625250501,903677285.0027372,1030924286.4235895,-53878822.81447089
Saturn,87.0440881763527,903185975.4658711,1031324691.5753809,-53866268.61216118
Saturn,87.7755511022044,902694480.5435776,1031724885.0403479,-53853703.35341177
Saturn,88.5070140280561,902202800.3273903,1032124866.7256622,-53841127.04024403
Saturn,89.2384769539078,901710934.9088932,1032524636.5385363,-53828539.674681984
Saturn,89.96993987975951,901218884.3797266,1032924194.3862191,-53815941.258752584
Saturn,90.70140280561122,900726648.8315781,1033323540.1760029,-53803331.79448537
Saturn,91.43286573146293,900234228.3561891,1033722673.8152179,-53790711.28391272
Saturn,92.16432865731463,899741623.0453542,1034121595.2112324,-53778079.72906977
Saturn,92.89579158316633,899248832.9909183,1034520304.2714573,-53765437.131994404
Saturn,93.62725450901803,898755858.2847805,1034918800.9033401,-53752783.49472731
Saturn,94.35871743486973,898262699.0188874,1035317085.0143718,-53740118.81931179
Saturn,95.09018036072143,897769355.2852424,1035715156.5120795,-53727443.10779406
Saturn,95.82164328657313,897275827.1758976,1036113015.3040327,-53714756.36222299
Saturn,96.55310621242484,896782114.7829581,1036510661.2978396,-53702058.58465027
Saturn,97.28456913827655,896288218.1985803,1036908094.4011489,-53689349.777130276
Saturn,98.01603206412825,895794137.5149714,1037305314.5216504,-53676629.94172017
Saturn,98.74749498997996,895299872.8243954,1037702321.5670688,-53663899.08047996
Saturn,99.47895791583166,894805424.219162,1038099115.4451752,-53651157.19547226
Saturn,100.21042084168336,894310791.7916347,1038495696.0637776,-53638404.2887625
Saturn,100.94188376753506,893815975.6342313,1038892063.3307228,-53625640.362418935
Saturn,101.67334669338676,893320975.8394173,1039288217.1539012,-53612865.41851245
Saturn,102.40480961923848,892825792.4997123,1039684157.441241,-53600079.459116764
Saturn,103.13627254509018,892330425.7076877,1040079884.1007107,-53587282.48630836
Saturn,103.86773547094188,891834875.5559645,1040475397.0403203,-53574474.50216639
Saturn,104.59919839679358,891339142.1372192,1040870696.1681174,-53561655.5087729
Saturn,105.33066132264528,890843225.5441756,1041265781.3921934,-53548825.50821257
Saturn,106.06212424849699,890347125.8696122,1041660652.620677,-53535984.502572864
Saturn,106.79358717434869,889850843.2063583,1042055309.7617385,-53523132.49394404
Saturn,107.52505010020039,889354377.6472951,1042449752.7235883,-53510269.4844191
Saturn,108.25651302605209,888857729.2853526,1042843981.414479,-53497395.476093724
Saturn,108.9879759519038,888360898.2135158,1043237995.742701,-53484510.47106644
Saturn,109.71943887775551,887863884.5248208,1043631795.6165862,-53471614.471438505
Saturn,110.45090180360721,887366688.3123537,1044025380.9445071,-53458707.4793139
Saturn,111.18236472945891,886869309.6692543,1044418751.6348766,-53445789.49679943
Saturn,111.91382765531061,886371748.6887101,1044811907.5961494,-53432860.52600453
Saturn,112.64529058116231,885874005.4639655,1045204848.7368176,-53419920.56904155
Saturn,113.37675350701402,885376080.0883105,1045597574.9654186,-53406969.62802543
Saturn,114.10821643286573,884877972.6550913,1045990086.1905265,-53394007.705074
Saturn,114.83967935871743,884379683.257702,1046382382.3207585,-53381034.80230772
Saturn,115.57114228456913,883881211.9895924,1046774463.2647699,-53368050.92184996
Saturn,116.30260521042084,883382558.9442598,1047166328.9312598,-53355056.06582671
Saturn,117.03406813627254,882883724.215253,1047557979.2289668,-53342050.23636673
Saturn,117.76553106212424,882384707.8961744,1047949414.0666705,-53329033.435601585
Saturn,118.49699398797594,881885510.0806767,1048340633.3531913,-53316005.66566557
Saturn,119.22845691382764,881386130.8624635,1048731636.9973902,-53302966.92869572
Saturn,119.95991983967934,880886570.3352907,1049122424.9081694,-53289917.226831846
Saturn,120.69138276553106,880386828.5929632,1049512996.9944732,-53276856.56221647
Saturn,121.42284569138276,879886905.7293419,1049903353.1652842,-53263784.93699496
Saturn,122.15430861723446,879386801.8383337,1050293493.3296286,-53250702.35331532
Saturn,122.88577154308616,878886517.0138987,1050683417.3965734,-53237608.81332837
Saturn,123.61723446893787,878386051.3500496,1051073125.2752256,-53224504.31918766
Saturn,124.34869739478957,877885404.9408494,1051462616.8747334,-53211388.87304956
Saturn,125.08016032064127,877384577.880411,1051851892.1042879,-53198262.477073066
Saturn,125.81162324649299,876883570.2628995,1052240950.8731201,-53185125.13342002
Saturn,126.54308617234469,876382382.1825325,1052629793.0905011,-53171976.844255015
Saturn,127.27454909819639,875881013.7335768,1053018418.6657455,-53158817.61174538
Saturn,128.0060120240481,875379465.0103507,1053406827.5082084,-53145647.438061155
Saturn,128.7374749498998,874877736.1072239,1053795019.5272863,-53132466.325375184
Saturn,129.4689378757515,874375827.1186181,1054182994.632416,-53119274.27586305
Saturn,130.2004008016032,873873738.1390034,1054570752.7330782,-53106071.291703075
Saturn,130.9318637274549,873371469.2629037,1054958293.7387928,-53092857.37507633
Saturn,131.6633266533066,872869020.584891,1055345617.5591233,-53079632.528166614
Saturn,132.3947895791583,872366392.1995938,1055732724.1036706,-53066396.75316061
Saturn,133.12625250501,871863584.2016857,1056119613.2820818,-53053150.05224759
Saturn,133.8577154308617,871360596.6858935,1056506285.0040438,-53039892.42761962
Saturn,134.58917835671343,870857429.7469954,1056892739.179285,-53026623.881471574
Saturn,135.32064128256513,870354083.4798204,1057278975.7175752,-53013344.41600102
Saturn,136.05210420841684,869850557.9792479,1057664994.5287265,-53000054.033408314
Saturn,136.78356713426854,869346853.3402086,1058050795.5225924,-52986752.73589652
Saturn,137.51503006012024,868842969.6576817,1058436378.6090701,-52973440.52567142
Saturn,138.24649298597194,868338907.026704,1058821743.6980933,-52960117.40494174
Saturn,138.97795591182364,867834665.5423554,1059206890.6996436,-52946783.37591871
Saturn,139.70941883767534,867330245.2997715,1059591819.5237404,-52933438.44081647
Saturn,140.44088176352705,866825646.3941365,1059976530.0804473,-52920082.601851836
Saturn,141.17234468937875,866320868.9206852,1060361022.2798696,-52906715.861244366
Saturn,141.90380761523045,865815912.9747053,1060745296.0321527,-52893338.22121645
Saturn,142.63527054108215,865310778.6515328,1061129351.2474864,-52879949.683993116
Saturn,143.36673346693385,864805466.0465566,1061513187.8361003,-52866550.25180225
Saturn,144.09819639278555,864299975.2552145,1061896805.7082688,-52853139.9268744
Saturn,144.82965931863725,863794306.3729967,1062280204.7743053,-52839718.71144294
Saturn,145.56112224448896,863288459.4954431,1062663384.9445667,-52826286.60774392
Saturn,146.29258517034066,862782434.718143,1063046346.1294543,-52812843.618016146
Saturn,147.0240480961924,862276232.1367396,1063429088.2394072,-52799389.74450126
Saturn,147.7555110220441,861769851.8469242,1063811611.1849095,-52785924.989443555
Saturn,148.4869739478958,861263293.9444374,1064193914.8764896,-52772449.35509006
Saturn,149.2184368737475,860756558.5250748,1064575999.2247127,-52758962.843690656
Saturn,149.9498997995992,860249645.6846807,1064957864.14019,-52745465.45749793
Saturn,150.6813627254509,859742555.5191475,1065339509.533575,-52731957.19876716
Saturn,151.4128256513026,859235288.1244205,1065720935.3155632,-52718438.06975641
Saturn,152.1442885771543,858727843.5964953,1066102141.3968922,-52704908.07272652
Saturn,152.875751503006,858220222.0314177,1066483127.6883423,-52691367.20994102
Saturn,153.6072144288577,857712423.5252823,1066863894.1007372,-52677815.483666204
Saturn,154.3386773547094,857204448.1742388,1067244440.544941,-52664252.89617118
Saturn,155.0701402805611,856696296.0744841,1067624766.9318607,-52650679.44972775
Saturn,155.8016032064128,856187967.3222648,1068004873.1724482,-52637095.14661044
Saturn,156.5330661322645,855679462.0138786,1068384759.177697,-52623499.98909652
Saturn,157.2645290581162,855170780.2456745,1068764424.8586423,-52609893.979466066
Saturn,157.99599198396794,854661922.1140523,1069143870.1263622,-52596277.12000186
Saturn,158.72745490981964,854152887.715459,1069523094.8919792,-52582649.4129894
Saturn,159.45891783567134,853643677.1463958,1069902099.0666567,-52569010.86071701
Saturn,160.19038076152304,853134290.5034118,1070280882.5616015,-52555361.46547569
Saturn,160.92184368737475,852624727.8831085,1070659445.2880628,-52541701.22955925
Saturn,161.65330661322645,852114989.3821357,1071037787.1573331,-52528030.15526418
Saturn,162.38476953907815,851605075.0971924,1071415908.0807499,-52514348.24488971
Saturn,163.11623246492985,851094985.1250322,1071793807.969689,-52500655.5007379
Saturn,163.84769539078155,850584719.5624537,1072171486.7355739,-52486951.92511344
Saturn,164.57915831663325,850074278.50631,1072548944.2898676,-52473237.52032389
Saturn,165.31062124248496,849563662.0535014,1072926180.5440788,-52459512.28867944
Saturn,166.04208416833666,849052870.3009807,1073303195.409757,-52445776.2324931
Saturn,166.77354709418836,848541903.3457493,1073679988.7984961,-52432029.3540806
Saturn,167.50501002004006,848030761.2848587,1074056560.6219335,-52418271.655760415
Saturn,168.23647294589176,847519444.2154118,1074432910.7917483,-52404503.139853746
Saturn,168.96793587174346,847007952.23456,1074809039.219664,-52390723.808684565
Saturn,169.69939879759517,846496285.439506,1075184945.8174472,-52376933.66457957
Saturn,170.4308617234469,845984443.9275008,1075560630.4969087,-52363132.709868185
Saturn,171.1623246492986,845472427.7958498,1075936093.1698987,-52349320.94688268
Saturn,171.8937875751503,844960237.1419021,1076311333.748316,-52335498.377957895
Saturn,172.625250501002,844447872.0630618,1076686352.1440992,-52321665.00543156
Saturn,173.3567134268537,843935332.65678,1077061148.2692325,-52307820.83164407
Saturn,174.0881763527054,843422619.0205597,1077435722.0357416,-52293965.858938605
Saturn,174.8196392785571,842909731.2519535,1077810073.355696,-52280100.08966108
Saturn,175.5511022044088,842396669.448562,1078184202.1412113,-52266223.52616008
Saturn,176.2825651302605,841883433.7080371,1078558108.3044438,-52252336.170787014
Saturn,177.0140280561122,841370024.1280836,1078931791.7575924,-52238438.02589609
Saturn,177.7454909819639,840856440.8064497,1079305252.412904,-52224529.09384407
Saturn,178.4769539078156,840342683.8409394,1079678490.1826646,-52210609.376990624
Saturn,179.20841683366731,839828753.3294021,1080051504.9792075,-52196678.87769809
Saturn,179.93987975951902,839314649.369741,1080424296.7149067,-52182737.59833158
Saturn,180.67134268537072,838800372.0599046,1080796865.3021827,-52168785.54125887
Saturn,181.40280561122245,838285921.4978943,1081169210.653498,-52154822.70885056
Saturn,182.13426853707415,837771297.7817625,1081541332.6813576,-52140849.103480026
Saturn,182.86573146292585,837256501.0096077,1081913231.2983139,-52126864.72752326
Saturn,183.59719438877755,836741531.2795801,1082284906.4169605,-52112869.58335907
Saturn,184.32865731462925,836226388.6898792,1082656357.949936,-52098863.673369005
Saturn,185.06012024048096,835711073.3387544,1083027585.8099225,-52084846.99993733
Saturn,185.79158316633266,835195585.3245037,1083398589.9096465,-52070819.565451026
Saturn,186.52304609218436,834679924.7454765,1083769370.1618783,-52056781.3722999
Saturn,187.25450901803606,834164091.7000692,1084139926.4794328,-52042732.42287637
Saturn,187.98597194388776,833648086.2867322,1084510258.7751665,-52028672.71957576
Saturn,188.71743486973946,833131908.60396,1084880366.961984,-52014602.26479595
Saturn,189.44889779559117,832615558.7503011,1085250250.9528303,-52000521.06093771
Saturn,190.18036072144287,832099036.8243519,1085619910.6606965,-51986429.11040448
Saturn,190.91182364729457,831582342.9247566,1085989345.9986188,-51972326.41560239
Saturn,191.64328657314627,831065477.1502118,1086358556.8796751,-51958212.978940405
Saturn,192.37474949899797,830548439.5994613,1086727543.21699,-51944088.80283017
Saturn,193.10621242484967,830031230.3712983,1087096304.9237318,-51929953.889686026
Saturn,193.8376753507014,829513849.5645692,1087464841.9131107,-51915808.2419252
Saturn,194.5691382765531,828996297.2781644,1087833154.098385,-51901651.86196749
Saturn,195.3006012024048,828478573.6110286,1088201241.3928545,-51887484.752235554
Saturn,196.0320641282565,827960678.6621513,1088569103.7098653,-51873306.91515468
Saturn,196.7635270541082,827442612.530575,1088936740.9628072,-51859118.35315298
Saturn,197.4949899799599,826924375.3153894,1089304153.0651145,-51844919.06866125
Saturn,198.2264529058116,826405967.1157327,1089671339.9302676,-51830709.064113
